AccidentYear,STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,COUNTYNAME,CITYNAME,DAY,MONTH,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,HOURNAME,MINUTENAME,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,TWAY_ID2,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDENAME,LONGITUDNAME,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,NOT_HOUR,NOT_HOURNAME,NOT_MINNAME,ARR_HOUR,ARR_HOURNAME,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MNNAME,FATALS,DRUNK_DR
2017,4,Arizona,40274,2,2,0,0,5,5,0,13,MARICOPA (13),NOT APPLICABLE,15,5,2017,2,Monday,15,3:00pm-3:59pm,59,This section IS ON the NHS,2,U.S. Highway,US-60 GRAND AVE,CENTER ST,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,978,978,33.77851667,-112.52925,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,16,4:00pm-4:59pm,2,16,4:00pm-4:59pm,10,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2017,4,Arizona,40275,1,1,0,1,1,1,1,19,PIMA (19),TUCSON,18,5,2017,5,Thursday,22,10:00pm-10:59pm,22,This section IS NOT on the NHS,6,Local Street - Municipality,22ND ST,,2,Urban,3,Principal Arterial - Other,98,Not Reported,0,None,32.2069,-110.90282778,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,22,10:00pm-10:59pm,22,22,10:00pm-10:59pm,23,22,10:00pm-10:59pm,56,1,1
2017,4,Arizona,40276,1,1,0,0,2,2,0,27,YUMA (27),SOMERTON,19,5,2017,6,Friday,13,1:00pm-1:59pm,14,This section IS NOT on the NHS,6,Local Street - Municipality,SOMERTON CANAL RD,,2,Urban,7,Local,98,Not Reported,0,None,32.58236944,-114.70096389,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2017,4,Arizona,40277,1,1,0,0,2,2,0,5,COCONINO (5),NOT APPLICABLE,21,5,2017,1,Sunday,12,12:00pm-12:59pm,0,This section IS ON the NHS,5,Local Street - Township,CENTER RD,,1,Rural,5,Major Collector,66,National Park Service,0,None,36.04656389,-112.130175,National Park Service,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,5,Outside Trafficway,1,Daylight,1,Clear,0,12,12:00pm-12:59pm,13,12,12:00pm-12:59pm,21,99,Unknown,Unknown EMS Hospital Arrival Time,1,1
2017,4,Arizona,40278,1,1,0,0,1,1,0,3,COCHISE (3),NOT APPLICABLE,23,5,2017,3,Tuesday,17,5:00pm-5:59pm,11,This section IS NOT on the NHS,4,County Road,CR-AIRPORT RD,,1,Rural,7,Local,2,County Highway Agency,0,None,32.2271,-110.02571944,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,17,5:00pm-5:59pm,22,17,5:00pm-5:59pm,37,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,1
2017,4,Arizona,40279,2,2,0,0,2,2,0,13,MARICOPA (13),PHOENIX,24,5,2017,4,Wednesday,20,8:00pm-8:59pm,44,This section IS ON the NHS,1,Interstate,I-10,,2,Urban,1,Interstate,1,State Highway Agency,1366,1366,33.46230556,-112.22211944,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Yes,18,Through Roadway,1,Not an Intersection,Construction,1,On Roadway,3,Dark - Lighted,1,Clear,0,20,8:00pm-8:59pm,44,20,8:00pm-8:59pm,51,21,9:00pm-9:59pm,3,1,0
2017,4,Arizona,40280,1,1,0,0,1,1,0,19,PIMA (19),TUCSON,25,5,2017,5,Thursday,2,2:00am-2:59am,17,This section IS NOT on the NHS,6,Local Street - Municipality,IGO WAY,5TH ST,2,Urban,7,Local,98,Not Reported,0,None,32.22806111,-110.79831944,No Special Jurisdiction,24,Guardrail Face,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,2,2:00am-2:59am,41,2,2:00am-2:59am,46,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,1
2017,4,Arizona,40282,2,2,0,0,9,9,0,17,NAVAJO (17),NOT APPLICABLE,26,5,2017,6,Friday,7,7:00am-7:59am,8,This section IS ON the NHS,2,U.S. Highway,US-160,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,717,717,36.661225,-110.41895278,Indian Reservation,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,7,7:00am-7:59am,8,7,7:00am-7:59am,26,99,Unknown,Unknown EMS Hospital Arrival Time,5,1
2017,4,Arizona,40283,4,4,0,0,12,12,0,19,PIMA (19),NOT APPLICABLE,26,5,2017,6,Friday,21,9:00pm-9:59pm,27,This section IS NOT on the NHS,3,State Highway,SR-85,,1,Rural,4,Minor Arterial,1,State Highway Agency,772,772,31.92071389,-112.803975,National Park Service,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,21,9:00pm-9:59pm,27,21,9:00pm-9:59pm,34,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2017,4,Arizona,40284,2,2,0,0,3,3,0,5,COCONINO (5),SEDONA,28,5,2017,1,Sunday,10,10:00am-10:59am,5,This section IS NOT on the NHS,3,State Highway,SR-89A,,1,Rural,4,Minor Arterial,1,State Highway Agency,564,564,34.883225,-111.74613611,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2017,4,Arizona,40285,1,1,0,0,2,2,0,13,MARICOPA (13),NOT APPLICABLE,30,5,2017,3,Tuesday,20,8:00pm-8:59pm,2,This section IS ON the NHS,2,U.S. Highway,US-60,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,868,868,33.888725,-112.66453889,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,20,8:00pm-8:59pm,4,20,8:00pm-8:59pm,13,99,Unknown,Unknown EMS Hospital Arrival Time,1,1
2017,4,Arizona,40286,1,1,0,0,3,3,0,27,YUMA (27),NOT APPLICABLE,31,5,2017,4,Wednesday,3,3:00am-3:59am,50,This section IS ON the NHS,1,Interstate,I-8,,1,Rural,1,Interstate,1,State Highway Agency,226,226,32.66902778,-114.29111111,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,3,On Median,2,Dark - Not Lighted,1,Clear,0,5,5:00am-5:59am,49,6,6:00am-6:59am,4,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2017,4,Arizona,40287,1,1,0,0,2,2,0,13,MARICOPA (13),NOT APPLICABLE,31,5,2017,4,Wednesday,20,8:00pm-8:59pm,0,This section IS ON the NHS,3,State Highway,SR-202,,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,116,116,33.44263333,-111.86381667,No Special Jurisdiction,25,Concrete Traffic Barrier,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,3,Dark - Lighted,1,Clear,0,20,8:00pm-8:59pm,0,20,8:00pm-8:59pm,20,20,8:00pm-8:59pm,30,1,0
2017,4,Arizona,40288,1,1,0,1,1,1,1,3,COCHISE (3),NOT APPLICABLE,31,5,2017,4,Wednesday,21,9:00pm-9:59pm,40,This section IS NOT on the NHS,4,County Road,CR-SCHOOL TERRACE RD,,2,Urban,5,Major Collector,2,County Highway Agency,0,None,31.42081667,-109.89454444,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,21,9:00pm-9:59pm,35,21,9:00pm-9:59pm,40,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2017,4,Arizona,40289,1,1,0,0,1,1,0,15,MOHAVE (15),KINGMAN,10,5,2017,4,Wednesday,21,9:00pm-9:59pm,49,This section IS ON the NHS,3,State Highway,SR-40B SR-66 ANDY DEVINE AVE,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,5,5,35.188975,-114.05741389,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,3,Dark - Lighted,1,Clear,0,21,9:00pm-9:59pm,49,21,9:00pm-9:59pm,52,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,1
2017,4,Arizona,40290,1,1,0,0,2,2,0,15,MOHAVE (15),NOT APPLICABLE,12,5,2017,6,Friday,16,4:00pm-4:59pm,56,This section IS NOT on the NHS,5,Local Street - Township,RIO VIRGIN RD,,1,Rural,7,Local,98,Not Reported,0,None,36.90255833,-113.92725278,No Special Jurisdiction,38,Fence,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,16,4:00pm-4:59pm,56,17,5:00pm-5:59pm,0,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,1
2017,4,Arizona,40291,1,1,0,0,1,1,0,13,MARICOPA (13),PHOENIX,14,5,2017,1,Sunday,3,3:00am-3:59am,46,This section IS ON the NHS,3,State Highway,SR-101,,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,221,221,33.66888611,-112.11252222,No Special Jurisdiction,21,Bridge Pier or Support,0,Not a Collision with Motor Vehicle In-Transport,1,Yes,19,Other location within Interchange Area,1,Not an Intersection,None,4,On Roadside,3,Dark - Lighted,1,Clear,0,3,3:00am-3:59am,46,3,3:00am-3:59am,52,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2017,4,Arizona,40292,2,2,0,0,4,4,0,19,PIMA (19),TUCSON,20,5,2017,7,Saturday,5,5:00am-5:59am,11,This section IS NOT on the NHS,6,Local Street - Municipality,DREXEL RD,PARK AVE,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,32.14859444,-110.95615833,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),Not Applicable (Not Transported),2,0
2017,4,Arizona,40293,1,1,0,0,1,1,0,19,PIMA (19),NOT APPLICABLE,20,5,2017,7,Saturday,14,2:00pm-2:59pm,50,This section IS ON the NHS,1,Interstate,I-19,,1,Rural,1,Interstate,1,State Highway Agency,546,546,32.06869444,-110.99326389,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,1,Yes,19,Other location within Interchange Area,1,Not an Intersection,None,4,On Roadside,1,Daylight,1,Clear,0,14,2:00pm-2:59pm,54,15,3:00pm-3:59pm,3,15,3:00pm-3:59pm,40,1,0
2017,4,Arizona,40294,1,1,0,0,1,1,0,21,PINAL (21),NOT APPLICABLE,23,5,2017,3,Tuesday,14,2:00pm-2:59pm,46,This section IS NOT on the NHS,3,State Highway,SR-177,,1,Rural,5,Major Collector,1,State Highway Agency,249,249,33.21062222,-111.06078333,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,1,Daylight,10,Cloudy,0,15,3:00pm-3:59pm,30,16,4:00pm-4:59pm,40,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2017,4,Arizona,40296,3,3,0,0,4,4,0,21,PINAL (21),NOT APPLICABLE,10,4,2017,2,Monday,22,10:00pm-10:59pm,10,This section IS ON the NHS,2,U.S. Highway,US-60,,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,1841,1841,33.26331944,-111.27279444,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,22,10:00pm-10:59pm,22,22,10:00pm-10:59pm,38,23,11:00pm-11:59pm,30,1,0
2017,4,Arizona,40297,1,1,0,0,1,1,0,19,PIMA (19),MARANA,22,4,2017,7,Saturday,23,11:00pm-11:59pm,10,This section IS ON the NHS,1,Interstate,I-10,,2,Urban,1,Interstate,1,State Highway Agency,2458,2458,32.37213611,-111.10376111,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,23,11:00pm-11:59pm,10,23,11:00pm-11:59pm,19,23,11:00pm-11:59pm,39,1,1
2017,4,Arizona,40298,1,1,0,0,1,1,0,13,MARICOPA (13),PHOENIX,1,4,2017,7,Saturday,5,5:00am-5:59am,18,This section IS NOT on the NHS,6,Local Street - Municipality,HAPPY VALLEY RD,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.71244167,-112.17443056,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,3,Dark - Lighted,1,Clear,0,5,5:00am-5:59am,19,5,5:00am-5:59am,28,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2017,4,Arizona,40299,2,2,0,0,2,2,0,13,MARICOPA (13),NOT APPLICABLE,1,4,2017,7,Saturday,10,10:00am-10:59am,59,This section IS NOT on the NHS,5,Local Street - Township,LOWER BUCKEYE RD,355TH AVE,1,Rural,7,Local,98,Not Reported,0,None,33.42111667,-112.81580833,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,10,10:00am-10:59am,59,10,10:00am-10:59am,59,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2017,4,Arizona,40300,1,1,0,0,2,2,0,25,YAVAPAI (25),NOT APPLICABLE,1,4,2017,7,Saturday,18,6:00pm-6:59pm,0,This section IS NOT on the NHS,8,Other,FOREST ROAD 192,,1,Rural,7,Local,98,Not Reported,0,None,34.17220556,-112.35203333,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,5,Outside Trafficway,1,Daylight,1,Clear,0,18,6:00pm-6:59pm,0,19,7:00pm-7:59pm,0,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2017,4,Arizona,40301,2,2,0,0,4,4,0,13,MARICOPA (13),PHOENIX,2,4,2017,1,Sunday,17,5:00pm-5:59pm,32,This section IS NOT on the NHS,6,Local Street - Municipality,16TH ST,BUCKEYE RD,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.43679722,-112.04775278,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,17,5:00pm-5:59pm,34,17,5:00pm-5:59pm,37,17,5:00pm-5:59pm,48,1,0
2017,4,Arizona,40302,1,1,0,0,4,4,0,17,NAVAJO (17),NOT APPLICABLE,3,4,2017,2,Monday,2,2:00am-2:59am,33,This section IS NOT on the NHS,4,County Road,CR-RIM RD,,2,Urban,5,Major Collector,2,County Highway Agency,0,None,34.14098611,-109.98653333,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,2,2:00am-2:59am,48,2,2:00am-2:59am,55,3,3:00am-3:59am,29,1,1
2017,4,Arizona,40303,1,1,0,1,1,1,1,13,MARICOPA (13),PHOENIX,4,4,2017,3,Tuesday,22,10:00pm-10:59pm,29,This section IS NOT on the NHS,6,Local Street - Municipality,NORTHERN AVE,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.55310833,-112.10738056,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,22,10:00pm-10:59pm,31,22,10:00pm-10:59pm,34,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2017,4,Arizona,40304,1,1,0,0,3,3,0,17,NAVAJO (17),NOT APPLICABLE,5,4,2017,4,Wednesday,0,0:00am-0:59am,40,This section IS NOT on the NHS,4,County Road,CR-MCLAWS RD,,1,Rural,6,Minor Collector,2,County Highway Agency,0,None,34.89215278,-110.26969167,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,0,0:00am-0:59am,40,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,1
2017,4,Arizona,40305,1,1,0,0,1,1,0,13,MARICOPA (13),PHOENIX,5,4,2017,4,Wednesday,4,4:00am-4:59am,16,This section IS NOT on the NHS,6,Local Street - Municipality,LOWER BUCKEYE RD,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.42291111,-112.21315556,No Special Jurisdiction,59,Traffic Sign Support,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,4,On Roadside,3,Dark - Lighted,1,Clear,0,4,4:00am-4:59am,18,4,4:00am-4:59am,22,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,1
2017,4,Arizona,40306,2,2,0,0,3,3,0,13,MARICOPA (13),PHOENIX,5,4,2017,4,Wednesday,10,10:00am-10:59am,51,This section IS NOT on the NHS,6,Local Street - Municipality,67TH AVE,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.45306111,-112.20343889,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,10,10:00am-10:59am,52,10,10:00am-10:59am,57,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2017,4,Arizona,40307,2,2,0,0,2,2,0,13,MARICOPA (13),GLENDALE,7,4,2017,6,Friday,0,0:00am-0:59am,37,This section IS NOT on the NHS,6,Local Street - Municipality,59TH AVE,CACTUS RD,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.59640833,-112.18599167,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,0,0:00am-0:59am,37,0,0:00am-0:59am,42,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2017,4,Arizona,40308,1,1,0,1,1,1,1,13,MARICOPA (13),GLENDALE,7,4,2017,6,Friday,19,7:00pm-7:59pm,31,This section IS NOT on the NHS,6,Local Street - Municipality,CAMELBACK RD,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.50949167,-112.17123611,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2017,4,Arizona,40309,1,1,0,0,2,2,0,1,APACHE (1),NOT APPLICABLE,11,4,2017,3,Tuesday,99,Unknown Hours,Unknown Minutes,This section IS NOT on the NHS,9,Unknown,UNKNOWN RD,,1,Rural,99,Unknown,99,Unknown,0,None,Unknown,Unknown,Indian Reservation,25,Concrete Traffic Barrier,0,Not a Collision with Motor Vehicle In-Transport,0,No,99,Unknown,99,Unknown,None,6,Off Roadway-Location Unknown,9,Unknown,98,Not Reported,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2017,4,Arizona,40310,3,3,0,0,4,4,0,13,MARICOPA (13),PHOENIX,14,4,2017,6,Friday,1,1:00am-1:59am,42,This section IS NOT on the NHS,6,Local Street - Municipality,43RD AVE,MISSOURI AVE,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.51665833,-112.15156111,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,1,1:00am-1:59am,44,1,1:00am-1:59am,51,2,2:00am-2:59am,13,1,1
2017,4,Arizona,40311,2,2,0,0,2,2,0,1,APACHE (1),NOT APPLICABLE,16,4,2017,1,Sunday,16,4:00pm-4:59pm,23,This section IS NOT on the NHS,8,Other,FOREST RD 74,,1,Rural,7,Local,98,Not Reported,0,None,34.04315556,-109.29282778,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,99,Unknown,Unknown,99,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,Unknown EMS Hospital Arrival Time,1,0
2017,4,Arizona,40312,2,2,0,0,5,5,0,13,MARICOPA (13),PHOENIX,20,4,2017,5,Thursday,16,4:00pm-4:59pm,40,This section IS NOT on the NHS,6,Local Street - Municipality,32ND ST,,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,0,None,33.63254722,-112.01343056,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,None,11,Continuous Left - Turn Lane,1,Daylight,1,Clear,0,16,4:00pm-4:59pm,41,16,4:00pm-4:59pm,46,17,5:00pm-5:59pm,4,3,0
2017,4,Arizona,40313,1,1,0,1,1,1,1,13,MARICOPA (13),PHOENIX,21,4,2017,6,Friday,4,4:00am-4:59am,4,This section IS ON the NHS,6,Local Street - Municipality,51ST AVE,BASELINE RD,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.37748611,-112.16838333,No Special Jurisdiction,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,4,4:00am-4:59am,6,4,4:00am-4:59am,10,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2017,4,Arizona,40314,1,1,0,0,1,1,0,13,MARICOPA (13),NOT APPLICABLE,21,4,2017,6,Friday,13,1:00pm-1:59pm,54,This section IS NOT on the NHS,5,Local Street - Township,AURORA DR,,2,Urban,7,Local,98,Not Reported,0,None,33.67358611,-112.34039444,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,13,1:00pm-1:59pm,54,14,2:00pm-2:59pm,0,15,3:00pm-3:59pm,0,1,0
2017,4,Arizona,40315,2,2,0,0,3,3,0,13,MARICOPA (13),PHOENIX,23,4,2017,1,Sunday,8,8:00am-8:59am,33,This section IS NOT on the NHS,6,Local Street - Municipality,75TH AVE,VAN BUREN ST,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.45176389,-112.22118333,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,"Work Zone, Type Unknown",1,On Roadway,1,Daylight,1,Clear,0,8,8:00am-8:59am,34,8,8:00am-8:59am,40,9,9:00am-9:59am,0,1,0
2017,4,Arizona,40316,1,1,0,1,1,1,1,13,MARICOPA (13),PHOENIX,24,4,2017,2,Monday,18,6:00pm-6:59pm,13,This section IS NOT on the NHS,6,Local Street - Municipality,CAMELBACK RD,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.50927222,-112.06571667,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,1,Daylight,1,Clear,0,18,6:00pm-6:59pm,14,18,6:00pm-6:59pm,18,18,6:00pm-6:59pm,29,1,0
2017,4,Arizona,40317,2,2,0,1,2,2,1,13,MARICOPA (13),PHOENIX,25,4,2017,3,Tuesday,19,7:00pm-7:59pm,32,This section IS NOT on the NHS,6,Local Street - Municipality,19TH AVE,,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.65378611,-112.09975278,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,19,7:00pm-7:59pm,33,19,7:00pm-7:59pm,41,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
2017,4,Arizona,40319,2,2,0,0,2,2,0,13,MARICOPA (13),PHOENIX,26,4,2017,4,Wednesday,5,5:00am-5:59am,32,This section IS ON the NHS,6,Local Street - Municipality,THUNDERBIRD RD,10TH PL,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,0,None,33.60774722,-112.06073056,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,2,Intersection,3,T-Intersection,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,5,5:00am-5:59am,33,5,5:00am-5:59am,39,88,Not Applicable (Not Transported),Not Applicable (Not Transported),1,0
